,state_id,NAME,ADDRESS,CITY,ZIP,OWNER,BEDS,RATING,WEBSITE
1736,45,BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,PORTSMOUTH,23707,NON-PROFIT,346.0,2.2,http://www.bonsecourshamptonroads.com/find-a-facility-maryview-medical-center.html
1737,45,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,MECHANICSVILLE,23116,NON-PROFIT,225.0,2.9,http://richmond.bonsecours.com/find-a-facility-memorial-regional-medical-center.html
1738,45,VIBRA HOSPITAL OF RICHMOND LLC,2220 EDWARD HOLLAND DRIVE,RICHMOND,23230,PROPRIETARY,60.0,3.4,www.vibrahealthcare.com
1739,45,SENTARA HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,SOUTH BOSTON,24592,NON-PROFIT,192.0,2.9,http://www.hrhs.org/
1740,45,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2300 OPITZ BOULEVARD,WOODBRIDGE,22191,NON-PROFIT,183.0,2.2,www.sentara.com/northern-virginia
1741,45,NAVAL HEALTH CLINIC (JOHN HENRY BALCH),3259 CATLIN AVENUE,QUANTICO,22134,GOVERNMENT - FEDERAL,-999.0,1.9,http://www.tricare.mil/mtf/facility.aspx?fid=304
1742,45,LEWISGALE HOSPITAL PULASKI,2400 LEE HIGHWAY,PULASKI,24301,PROPRIETARY,135.0,4.3,www.pulaskicommunityhospital.com
1743,45,BON SECOURS DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,NORFOLK,23505,NON-PROFIT,180.0,2.4,http://www.bonsecourshamptonroads.com/find-a-facility-depaul-medical-center.html
1744,45,CHILDREN'S HOSPITAL OF THE KINGS DAUGHTERS,601 CHILDRENS LANE,NORFOLK,23507,NON-PROFIT,206.0,3.7,www.chkd.org
1745,45,HOSPITAL FOR EXTENDED RECOVERY,"600 GRESHAM DRIVE,SUITE 700",NORFOLK,23507,NON-PROFIT,35.0,,http://www.sentara.com/HospitalsFacilities/Hospitals/NorfolkGeneral/Pages/hospital_for_extended_recovery.aspx
1746,45,LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,1309 KEMPSVILLE ROAD,NORFOLK,23502,GOVERNMENT - DISTRICT/AUTHORITY,104.0,2.5,www.laketaylor.org
1747,45,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,NORFOLK,23502,NON-PROFIT,250.0,3.5,http://www.sentara.com/HospitalsFacilities/Hospitals/Leigh/Pages/leigh.aspx
1748,45,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DRIVE,NORFOLK,23507,NON-PROFIT,543.0,3.2,http://www.sentara.com/HospitalsFacilities/Hospitals/NorfolkGeneral/Pages/norfolkgeneral.aspx
1749,45,BON SECOURS RICHMOND COMMUNITY HOSPITAL,1500 NORTH 28TH STREET,RICHMOND,23223,NON-PROFIT,104.0,3.6,http://richmond.bonsecours.com/find-a-facility-richmond-community-hospital.html
1750,45,CHILDREN'S HOSPITAL OF RICHMOND AT VCU (BROOK ROAD),2924 BROOK ROAD,RICHMOND,23220,NON-PROFIT,36.0,3.8,www.childrenshosp-richmond.org
1751,45,CJW MEDICAL CENTER CHIPPENHAM CAMPUS,7101 JAHNKE ROAD,RICHMOND,23225,PROPRIETARY,466.0,4.5,http://chippenhammed.com/
1752,45,HENRICO DOCTORS' HOSPITAL - RETREAT,2621 GROVE AVENUE,RICHMOND,23220,PROPRIETARY,227.0,4.6,http://hcavirginia.com/locations/retreat-doctors-hospital/index.dot
1753,45,VCU HEALTH SYSTEM,1200 E BROAD S,RICHMOND,23219,GOVERNMENT - DISTRICT/AUTHORITY,779.0,4.7,http://www.vcuhealth.org/
1754,45,RUSSELL COUNTY MEDICAL CENTER,58 CARROLL STREET,LEBANON,24266,NON-PROFIT,78.0,2.8,http://www.msha.com/Facility.cfm?id=967
1755,45,CATAWBA HOSPITAL,5525 CATAWBA HOSPITAL DRIVE,CATAWBA,24070,GOVERNMENT - STATE,110.0,2.0,http://www.catawba.dmhmrsas.virginia.gov/
1756,45,CARILION TAZEWELL COMMUNITY HOSPITAL,141 BEN BOLT AVENUE,TAZEWELL,24651,NON-PROFIT,56.0,2.9,http://www.carilionclinic.org/Carilion/Carilion+Tazewell+Community+Hospital
1757,45,CLINCH VALLEY MEDICAL CENTER,6801 GOV. G.C. PEERY HIGHWAY,RICHLANDS,24641,PROPRIETARY,175.0,2.8,www.clinchvalleymedicalcenter.com
1758,45,VALLEY HEALTH WARREN MEMORIAL HOSPITAL,1000 SHENANDOAH AVENUE,FRONT ROYAL,22630,NON-PROFIT,60.0,3.4,http://www.valleyhealthlink.com/WMH
1759,45,BON SECOURS MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,23602,NON-PROFIT,110.0,2.9,http://www.bonsecourshamptonroads.com/find-a-facility-mary-immaculate-hospital.html
1760,45,HAMPTON ROADS SPECIALTY HOSPITAL,245 CHESAPEAKE AVENUE,NEWPORT NEWS,23607,NON-PROFIT,25.0,5.0,http://www.hamptonroadsspecialtyhospital.com/
1761,45,RIVERSIDE REGIONAL MEDICAL CENTER,500 J. CLYDE MORRIS BLVD,NEWPORT NEWS,23601,NON-PROFIT,577.0,2.7,www.riverside-online.com/rrmc
1762,45,RIVERSIDE REHABILITATION INSTITUTE,245 CHESAPEAKE AVENUE,NEWPORT NEWS,23607,NON-PROFIT,50.0,4.6,http://www.riversideonline.com/rri/index.cfm
1763,45,SENTARA BAYSIDE HOSPITAL,800 INDEPENDENCE BOULEVARD,VIRGINIA BEACH,23455,NON-PROFIT,158.0,,http://www.sentara.com/HospitalsFacilities/Hospitals/Bayside/Pages/baysidehospital.aspx
1764,45,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,23454,NON-PROFIT,282.0,2.8,http://www.sentara.com/HospitalsFacilities/Hospitals/BeachGeneral/Pages/virginiabeach.aspx
1765,45,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY ROAD,MANASSAS,20110,NON-PROFIT,130.0,,http://www.pwhs.org/
1766,45,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,22401,NON-PROFIT,420.0,2.2,http://www.marywashingtonhealthcare.com/
1767,45,LEWISGALE MEDICAL CENTER,1900 ELECTRIC ROAD,SALEM,24153,PROPRIETARY,506.0,4.2,www.lewis-gale.com
1768,45,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,BEDFORD,24523,NON-PROFIT,50.0,3.4,www.bmhva.com
1769,45,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,HOPEWELL,23860,PROPRIETARY,147.0,3.9,www.johnrandolphmed.com
1770,45,CARILION GILES MEMORIAL HOSPITAL,1 TAYLOR AVENUE,PEARISBURG,24134,NON-PROFIT,25.0,,http://www.carilionclinic.org/Carilion/cgch
1771,45,LEE REGIONAL MEDICAL CENTER,1800 COMBS ROAD,PENNINGTON GAP,24277,NON-PROFIT,70.0,,"http://www.wellmont.org/News/Our-Facilities/Hospitals-And-Medical-Centers/Community/Lee-Regional/2013/Lee-Regional-Closing-In-Wake-Of-Healthcare-Reform;-Hospital-To-Help-Patients,-Co-Workers-Transition.aspx"
1772,45,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,20176,NON-PROFIT,183.0,3.1,http://www.inova.org/patient-and-visitor-information/facilities/inova-loudoun-hospital/index.jsp
1773,45,BON SECOURS RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS DRIVE,KILMARNOCK,22482,NON-PROFIT,76.0,3.1,www.richmond.bonsecours.com/find-a-facility-rappahannock-general-hospital.html
1774,45,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,GRUNDY,24614,NON-PROFIT,134.0,3.3,http://www.bgh.org/
1775,45,BON SECOURS HEALTH CENTER AT HARBOUR VIEW,5818 HARBOUR VIEW BOULEVARD,SUFFOLK,23435,NON-PROFIT,-999.0,2.9,http://www.bonsecourshamptonroads.com/find-a-facility-harbour-view-health-center.html
1776,45,LAKEVIEW MEDICAL CENTER,2000 MEADE PARKWAY,SUFFOLK,23434,NOT AVAILABLE,-999.0,3.3,http://www.lakeviewmed.org/index.cfm/fuseaction/site.physicians/action/dtl/phys/99842375.cfm
1777,45,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,23434,NON-PROFIT,150.0,2.8,http://www.sentara.com/HospitalsFacilities/Hospitals/Obici/Pages/obici.aspx
1778,45,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,DANVILLE,24541,PROPRIETARY,250.0,1.5,www.danvilleregional.org
1779,45,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,727 NORTH MAIN STREET,EMPORIA,23847,PROPRIETARY,80.0,2.7,http://www.svrmc.com
1780,45,FAUQUIER HOSPITAL,500 HOSPITAL DRIVE,WARRENTON,20186,PROPRIETARY,97.0,2.4,www.fauquierhospital.org
1781,45,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVENUE,ROCKY MOUNT,24151,NON-PROFIT,37.0,2.3,http://www.carilionclinic.org/Carilion/Franklin+Memorial+Hospital
1782,45,VCU HEALTH COMMUNITY MEMORIAL HEALTHCENTER,125 BUENA VISTA CIRCLE,SOUTH HILL,23970,NON-PROFIT,99.0,,www.cmh-sh.org
1783,45,VALLEY HEALTH WINCHESTER MEDICAL CENTER,1840 AMHERST STREET,WINCHESTER,22601,NON-PROFIT,411.0,,http://www.valleyhealthlink.com/WMC
1784,45,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,22033,NON-PROFIT,182.0,2.9,http://www.inova.org/patient-and-visitor-information/facilities/inova-fair-oaks-hospital/index.jsp
1785,45,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,22042,NON-PROFIT,833.0,3.3,http://www.inova.org/patient-and-visitor-information/facilities/inova-fairfax-hospital/index.jsp
1786,45,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE,FRANKLIN,23851,PROPRIETARY,90.0,2.3,http://www.smhfranklin.com/pages/home.aspx
1787,45,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,22306,NON-PROFIT,237.0,2.9,http://www.inova.org/patient-and-visitor-information/facilities/inova-mount-vernon-hospital/index.jsp
1788,45,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,RESTON,20190,PROPRIETARY,187.0,4.4,www.restonhospital.com
1789,45,RIVERSIDE TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,22560,NON-PROFIT,67.0,3.0,www.riverside-online.com/rth
1790,45,WELLMONT MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"310 3RD STREET, NE",NORTON,24273,NON-PROFIT,133.0,,http://www.wellmont.org/Our-Facilities/Hospitals-And-Medical-Centers/Mountain-View-Regional-Medical-Center/
1791,45,NORTON COMMUNITY HOSPITAL,100 15TH STREET NORTHWEST,NORTON,24273,NON-PROFIT,129.0,2.4,http://www.nchosp.org/
1792,45,DICKENSON COMMUNITY HOSPITAL AND GREEN OAK BEHAVIORAL HEALTH,312 HOSPITAL DRIVE,CLINTWOOD,24228,NON-PROFIT,25.0,,http://www.msha.com/dch.cfm?id=1507
1793,45,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,24073,NON-PROFIT,134.0,2.8,http://www.carilionclinic.org/Carilion/cnrv
1794,45,CUMBERLAND HOSPITAL FOR CHILDREN AND ADOLESCENTS,9407 CUMBERLAND ROAD,NEW KENT,23124,PROPRIETARY,110.0,,http://cumberlandhospital.com/
1795,45,VIRGINIA HOSPITAL CENTER,1701 NORTH GEORGE MASON DRIVE,ARLINGTON,22205,NON-PROFIT,334.0,3.7,http://www.virginiahospitalcenter.com/
1796,45,CENTRA SPECIALTY HOSPITAL,"3300 RIVERMONT AVENUE,KRISE 3",LYNCHBURG,24503,NON-PROFIT,36.0,3.0,http://www.centraspecialtyhospital.com/
1797,45,HEALTHSOUTH REHABILITATION HOSPITAL OF NORTHERN VIRGINIA,24330 MILLSTREAM DRIVE,ALDIE,20105,PROPRIETARY,55.0,3.4,www.healthsouthnorthernvirginia.com
1798,45,THE PAVILION AT WILLIAMSBURG PLACE,5483 MOORETOWN ROAD,WILLIAMSBURG,23188,PROPRIETARY,57.0,2.1,www.pavilionwp.com
1799,45,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,23456,NON-PROFIT,160.0,2.9,www.sentara.com/HospitalsFacilities/Hospitals/princess-anne/Pages/princess-anne.aspx
1800,45,LEWISGALE HOSPITAL ALLEGHANY,ONE ARCH LANE,LOW MOOR,24457,PROPRIETARY,205.0,,www.alleghanyregional.com
1801,45,CENTRAL STATE HOSPITAL,26317 WEST WASHINGTON STREET,PETERSBURG,23803,GOVERNMENT - STATE,-999.0,3.4,http://www.csh.dbhds.virginia.gov/contact.html
1802,45,CENTRAL STATE HOSPITAL,26317 WEST WASHINGTON STREET,PETERSBURG,23803,GOVERNMENT - STATE,-999.0,3.4,NOT AVAILABLE
1803,45,HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BLVD,HAYMARKET,20169,NON-PROFIT,60.0,2.9,www.novanthealth.org/haymarket
1804,45,KEMPSVILLE CENTER FOR BEHAVIORAL HEALTH,860 KEMPSVILLE ROAD,NORFOLK,23502,PROPRIETARY,82.0,2.0,www.kempsvillecbh.com
1805,45,NORTH SPRING BEHAVIORAL HEALTHCARE,42009 VICTORY LANE,LEESBURG,20176,PROPRIETARY,100.0,2.5,www.northspringleesburg.com
1806,45,RIVERSIDE DOCTORS' HOSPITAL WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,23185,NON-PROFIT,40.0,3.0,www.riversideonline.com/rdhw
1807,45,STONE SPRINGS HOSPITAL CENTER,24440 STONE SPRINGS BLVD,DULLES,20166,PROPRIETARY,124.0,4.3,http://stonespringshospital.com/
1808,45,COMMONWEALTH CENTER FOR CHILDREN AND ADOLESCENTS,1355 RICHMOND RD,STAUNTON,22401,GOVERNMENT - STATE,-999.0,3.7,http://www.ccca.dbhds.virginia.gov/
1809,45,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,WILLIAMSBURG,23188,GOVERNMENT - STATE,300.0,2.8,http://www.esh.dbhds.virginia.gov/
1810,45,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,WILLIAMSBURG,23188,GOVERNMENT - STATE,300.0,2.8,https://www.dshs.wa.gov/bha/division-state-hospitals/eastern-state-hospital-overview
1811,45,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,WILLIAMSBURG,23188,GOVERNMENT - STATE,300.0,2.8,http://ukhealthcare.uky.edu/ESH/
1812,45,NORTHERN VIRGINIA MENTAL HEALTH INSTITUTE,3302 GALLOWS ROAD,FALLS CHURCH,22042,GOVERNMENT - STATE,123.0,2.3,http://www.nvmhi.dbhds.virginia.gov/
1813,45,PIEDMONT GERIATRIC HOSPITAL,5001 E. PATRICK HENRY HIGHWAY,BURKEVILLE,23922,GOVERNMENT - STATE,123.0,3.1,http://www.pgh.dbhds.virginia.gov/
1814,45,BON SECOURS ST. FRANCIS MEDICAL CENTER,13710 ST. FRANCIS BOULEVARD,MIDLOTHIAN,23114,NON-PROFIT,130.0,3.5,http://richmond.bonsecours.com/find-a-facility-st-francis-medical-center.html
1815,45,CJW MEDICAL CENTER JOHNSTON WILLIS CAMPUS,1401 JOHNSTON-WILLIS DRIVE,RICHMOND,23235,PROPRIETARY,292.0,,http://chippenhammed.com/
1816,45,CARILION ROANOKE COMMUNITY HOSPITAL,101 ELM AVENUE SE,ROANOKE,24013,PROPRIETARY,197.0,3.8,http://www.carilionclinic.org/crch/roanoke-community-hospital
1817,45,CARILION MEDICAL CENTER,1906 BELLVIEW AVE,ROANOKE,24033,NON-PROFIT,737.0,3.1,http://www.carilionclinic.org/crmh/roanoke-va-hospital
1818,45,BON SECOURS ST. MARYS HOSPITAL,5801 BREMO ROAD,RICHMOND,23226,NON-PROFIT,391.0,3.4,http://richmond.bonsecours.com/find-a-facility-st-marys-hospital.
1819,45,HEALTHSOUTH REHABILITATION HOSPITAL OF VIRGINIA,5700 FITZHUGH AVENUE,RICHMOND,23226,PROPRIETARY,40.0,,http://www.healthsouthrichmond.com/
1820,45,MCDONALD ARMY COMMUNITY HOSPITAL,576 JEFFERSON AVENUE,FORT EUSTIS,23604,GOVERNMENT - FEDERAL,30.0,3.3,http://mcdonald.narmc.amedd.army.mil/default.aspx
1821,45,CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL,3300 RIVERMONT AVENUE,LYNCHBURG,24503,NON-PROFIT,317.0,3.7,http://vbh.centrahealth.com/
1822,45,CARILION STONEWALL JACKSON HOSPITAL,1 HEALTH CIRCLE,LEXINGTON,24450,NON-PROFIT,25.0,2.7,http://www.carilionclinic.org/Carilion/csjh
1823,45,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,HAMPTON,23666,NON-PROFIT,200.0,2.3,http://www.sentara.com/HospitalsFacilities/Hospitals/CarePlex/Pages/careplex.aspx
1824,45,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,23667,GOVERNMENT - FEDERAL,485.0,2.6,http://www.hampton.va.gov/
1825,45,BATH COUNTY COMMUNITY HOSPITAL,106 PARK LANE,HOT SPRINGS,24445,NON-PROFIT,25.0,3.9,www.bathhospital.org
1826,45,AUGUSTA MEDICAL CENTER,78 MEDICAL CENTER DRIVE,FISHERSVILLE,22939,NON-PROFIT,255.0,2.7,www.augustahealth.com
1827,45,ROCKINGHAM MEMORIAL HOSPITAL,235 CANTRELL AVENUE,HARRISONBURG,22801,NON-PROFIT,270.0,,www.rmhonline.com
1828,45,DEWITT ARMY COMMUNITY HOSPITAL,9501 FARRELL ROAD,FORT BELVOIR,22060,GOVERNMENT - FEDERAL,46.0,2.0,www.dewitt.wramc.amedd.army.mil/
1829,45,PIONEER COMMUNITY HOSPITAL,18688 JEB STUART HIGHWAY,STUART,24171,PROPRIETARY,25.0,3.2,http://www.phscorporate.com
1830,45,RIVERSIDE BEHAVIORAL HEALTH CENTER,2244 EXECUTIVE DRIVE,HAMPTON,23666,NON-PROFIT,127.0,2.1,www.riverside-online.com/rbhc
1831,46,NAVOS,2600 SW HOLDEN STREET,SEATTLE,98168,NON-PROFIT,40.0,2.1,https://www.navos.org/
1832,46,VA MEDICAL CENTER - VANCOUVER CAMPUS,1601 E 4TH PLAIN BLVD,VANCOUVER,98661,GOVERNMENT - FEDERAL,-999.0,3.8,http://www.portland.va.gov/
1833,46,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,98362,GOVERNMENT - DISTRICT/AUTHORITY,126.0,3.9,http://www.olympicmedical.org/
1834,46,ST. ELIZABETH HOSPITAL,1455 BATTERSBY AVENUE,ENUMCLAW,98022,NON-PROFIT,38.0,4.2,http://www.steh.com
1835,46,ST. ELIZABETH HOSPITAL,1455 BATTERSBY AVENUE,ENUMCLAW,98022,NON-PROFIT,38.0,4.2,http://www.affinityhealth.org
1836,46,ST. ELIZABETH HOSPITAL,1455 BATTERSBY AVENUE,ENUMCLAW,98022,NON-PROFIT,38.0,4.2,www.fhshealth.org
1837,46,ST. CLARE HOSPITAL,11315 BRIDGEPORT WAY SW,TACOMA,98499,NON-PROFIT,106.0,4.1,http://www.stclare.com
1838,46,ST. CLARE HOSPITAL,11315 BRIDGEPORT WAY SW,TACOMA,98499,NON-PROFIT,106.0,4.1,www.fhshealth.org
1839,46,SHRINERS HOSPITAL FOR CHILDREN,911 W. 5TH AVENUE,SPOKANE,99204,NON-PROFIT,30.0,4.9,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/SaltLakeCity.aspx
1840,46,SHRINERS HOSPITAL FOR CHILDREN,911 W. 5TH AVENUE,SPOKANE,99204,NON-PROFIT,30.0,4.9,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/twincities.aspx
1841,46,SHRINERS HOSPITAL FOR CHILDREN,911 W. 5TH AVENUE,SPOKANE,99204,NON-PROFIT,30.0,4.9,http://www.shrinershospitalsforchildren.org/
1842,46,SHRINERS HOSPITAL FOR CHILDREN,911 W. 5TH AVENUE,SPOKANE,99204,NON-PROFIT,30.0,4.9,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Lexington.aspx
1843,46,SHRINERS HOSPITAL FOR CHILDREN,911 W. 5TH AVENUE,SPOKANE,99204,NON-PROFIT,30.0,4.9,http://www.shrinershospitalsforchildren.org/
1844,46,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY ST.,SPOKANE,99205,GOVERNMENT - FEDERAL,132.0,3.9,http://www.spokane.va.gov/
1845,46,MID-VALLEY HOSPITAL,810 JASMINE ST,OMAK,98841,GOVERNMENT - DISTRICT/AUTHORITY,25.0,2.8,http://www.mosestaylorhospital.net/Mid-ValleyHospital/Pages/Mid-Valley%20Hospital.aspx
1846,46,MID-VALLEY HOSPITAL,810 JASMINE ST,OMAK,98841,GOVERNMENT - DISTRICT/AUTHORITY,25.0,2.8,www.mvhealth.org/site/public/
1847,46,LINCOLN HOSPITAL,10 NICHOLS ST,DAVENPORT,99122,GOVERNMENT - DISTRICT/AUTHORITY,60.0,3.2,http://www.nyc.gov/html/hhc/lincoln/
1848,46,LINCOLN HOSPITAL,10 NICHOLS ST,DAVENPORT,99122,GOVERNMENT - DISTRICT/AUTHORITY,60.0,3.2,http://www.lincolnhospital.org
1849,46,WESTERN STATE HOSPITAL,9601 STEILACOOM BOULEVARD SW,LAKEWOOD,98498,GOVERNMENT - STATE,659.0,2.1,http://www.wsh.dbhds.virginia.gov/
1850,46,WESTERN STATE HOSPITAL,9601 STEILACOOM BOULEVARD SW,LAKEWOOD,98498,GOVERNMENT - STATE,659.0,2.1,https://www.dshs.wa.gov/bha/division-state-hospitals/western-state-hospital
1851,46,WESTERN STATE HOSPITAL,9601 STEILACOOM BOULEVARD SW,LAKEWOOD,98498,GOVERNMENT - STATE,659.0,2.1,http://ww2.westernstatehospital.org/?folio=9PO8QU3X6
1852,46,EASTERN STATE HOSPITAL,850 MAPLE ST,MEDICAL LAKE,99022,GOVERNMENT - STATE,195.0,2.8,http://www.esh.dbhds.virginia.gov/
1853,46,EASTERN STATE HOSPITAL,850 MAPLE ST,MEDICAL LAKE,99022,GOVERNMENT - STATE,195.0,2.8,https://www.dshs.wa.gov/bha/division-state-hospitals/eastern-state-hospital-overview
1854,46,EASTERN STATE HOSPITAL,850 MAPLE ST,MEDICAL LAKE,99022,GOVERNMENT - STATE,195.0,2.8,http://ukhealthcare.uky.edu/ESH/
1855,46,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT/PACIFIC CAMPUS,916 PACIFIC AVE,EVERETT,98206,NON-PROFIT,-999.0,2.9,http://www.providence.org
1856,46,BHC FAIRFAX HOSPITAL NORTH,"916 PACIFIC AVE,FL 7",EVERETT,98201,PROPRIETARY,-999.0,2.8,http://www.fairfaxhospital.com
1857,46,CASCADE BEHAVIORAL HOSPITAL,12844 MILITARY ROAD S,TUKWILA,98168,PROPRIETARY,-999.0,2.4,http://www.cascadebh.com/
1858,46,CASCADE MEDICAL CENTER,817 COMMERCIAL ST,LEAVENWORTH,98826,GOVERNMENT - DISTRICT/AUTHORITY,12.0,4.1,http://www.cascademedical.org
1859,46,CASCADE MEDICAL CENTER,817 COMMERCIAL ST,LEAVENWORTH,98826,GOVERNMENT - DISTRICT/AUTHORITY,12.0,4.1,http://www.cascademedicalcenter.net
1860,46,JEFFERSON HEALTHCARE,834 SHERIDAN ST,PORT TOWNSEND,98368,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.3,www.jeffersonhealthcare.org
1861,46,FAIRFAX BEHAVIORAL HEALTH MONROE,14701 179TH AVE SE,MONROE,98272,PROPRIETARY,-999.0,3.0,http://www.fairfaxhospital.com/
1862,46,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,98668,NON-PROFIT,360.0,2.6,https://www.peacehealth.org/southwest-medical-center
1863,46,PEACEHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE LN,LONGVIEW,98632,NON-PROFIT,202.0,,https://www.peacehealth.org/st-john-medical-center
1864,46,SUNNYSIDE COMMUNITY HOSPITAL,1016 TACOMA AVENUE,SUNNYSIDE,98944,NON-PROFIT,25.0,,www.sunnysidehospital.com
1865,46,SWEDISH MEDICAL CENTER - EDMONDS,21601 76TH AVE W,EDMONDS,98020,NON-PROFIT,156.0,2.7,http://www.swedish.org/
1866,46,SUMMIT PACIFIC MEDICAL CENTER,600 E MAIN ST,ELMA,98541,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.6,https://summitpacificmedicalcenter.org/wordpress/
1867,46,FERRY COUNTY MEMORIAL HOSPITAL,36 NORTH KLONDIKE ROAD,REPUBLIC,99166,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.0,www.fcphd.org
1868,46,MASON GENERAL HOSPITAL,901 MOUNTAIN VIEW DRIVE,SHELTON,98584,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.4,www.masongeneral.com
1869,46,KADLEC MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,99352,NON-PROFIT,270.0,3.4,www.kadlec.org
1870,46,LOURDES COUNSELING CENTER,1175 CARONDELET DRIVE,RICHLAND,99352,NON-PROFIT,32.0,2.7,www.lourdeshealth.net
1871,46,LAKE CHELAN COMMUNITY HOSPITAL,503 HIGHLAND AVE E,CHELAN,98816,GOVERNMENT - DISTRICT/AUTHORITY,25.0,,lakechelancommunityhospital.com
1872,46,CENTRAL WASHINGTON HOSPITAL,1201 SOUTH MILLER STREET,WENATCHEE,98807,NON-PROFIT,174.0,3.5,http://www.cwhs.com
1873,46,SNOQUALMIE VALLEY HOSPITAL,9575 ETHAN WADE WAY SE,SNOQUALMIE,98065,GOVERNMENT - DISTRICT/AUTHORITY,28.0,3.4,http://www.snoqualmiehospital.org/
1874,46,SNOQUALMIE VALLEY HOSPITAL,9575 ETHAN WADE WAY SE,SNOQUALMIE,98065,GOVERNMENT - DISTRICT/AUTHORITY,28.0,3.4,snoqualmiehospital.org
1875,46,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,SNOQUALMIE,98065,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.4,http://www.snoqualmiehospital.org/
1876,46,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,SNOQUALMIE,98065,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.4,snoqualmiehospital.org
1877,46,SOUTHWEST WASHINGTON MEDICAL CENTER - MEMORIAL CAMPUS,3400 MAIN STREET,VANCOUVER,98663,NON-PROFIT,-999.0,,www.swmedctr.com
1878,46,LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,VANCOUVER,98686,NON-PROFIT,220.0,3.1,www.legacyhealth.org
1879,46,NORTH VALLEY HOSPITAL,203 WESTERN AVENUE,TONASKET,98855,GOVERNMENT - DISTRICT/AUTHORITY,22.0,3.9,www.nvhospital.org
1880,46,NORTH VALLEY HOSPITAL,203 WESTERN AVENUE,TONASKET,98855,GOVERNMENT - DISTRICT/AUTHORITY,22.0,3.9,www.nvhosp.org
